"id","start_date","end_date","record_date","lat","lng","governorate","district","registered","registration_type","business_name","economic_sector","sub_sector","products_services","phone_number","business_phone","employee_count","enterprise_size","has_vacancies","num_vacancies","current_interns","current_seasonal","current_entry_level","current_mid_senior","current_senior_mgmt","current_cust_service","current_sales","current_priority_it","current_priority_marketing","current_priority_admin","current_priority_finance","current_priority_logistics","current_priority_technical","current_priority_others","current_other_specify","youth_employment","future_needs","future_num_vacancies","future_interns","future_seasonal","future_entry_level","future_mid_senior","future_senior_mgmt","future_total","future_cust_service","future_sales","future_priority_it","future_priority_marketing","future_priority_admin","future_priority_finance","future_priority_logistics","future_priority_technical","future_priority_others","future_other_specify"
382670432,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5543024,35.850341,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Office of Architectural Engineer Samir Saadi","Real Estate","Real estate development","Office of Architectural Engineering and Real Estate Consulting","0795654961","0795654961","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
382670434,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5541262,35.8517525,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Ahmad Engineering Foundation","Human Health and Social Work Activities","Medical practices","Medical equipment, dental equipment, orthodontology.","0777050279","0777050279","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382670437,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5549366,35.8519913,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Jet's diner is your home.","Accommodation and Food Services (Tourism(","Restaurants","A fast food chain.","0777242225","0777242225","10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",5,1,4,0,0,0,5,1,0,0,0,1,1,0,0,0,
382670439,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5551647,35.8518871,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Rosette's salon.","Arts, Entertainment, and Recreation","Visual arts","Rosette's salon.","0789608882","0789608882","10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",3,1,2,0,0,0,3,0,0,0,0,1,1,0,1,0,
382670441,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5553404,35.8518573,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Cafeteria Abu-Azz","Accommodation and Food Services (Tourism(","Restaurants","Cafeteria provides drinks and snacks.","078187800","078187800","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382670449,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5560029,35.8518839,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","He's sewn up and Dre Klein's pretty good.","Service Activities","Laundry services","It's stitched and Dre Klein.","0777289646","0777289646","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382670456,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5565399,35.8518855,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","The breeze candy.","Accommodation and Food Services (Tourism(","Restaurants","Candy shops.","0790639424","0790639424","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",4,0,3,0,1,0,4,1,0,0,0,0,1,1,1,0,
382670459,2024-09-08 00:00:00.000000000,2024-09-09 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5566287,35.8519211,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","The Apostolic Company of Stationery, Games and Gifts.","Arts, Entertainment, and Recreation","Libraries","His office of stationery, children's games, gifts.","0798429469","0798429469","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,
382670461,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5569697,35.8521012,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Children's Dream Company for Games and Gifts","Arts, Entertainment, and Recreation","Libraries","Toys and gift shop for kids.","0796900211","0796900211","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
382670465,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.557457,35.8515137,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Immigrants for argument, age, and travel.","Arts, Entertainment, and Recreation","Recreation","Travel and services office","0797155758","0797155758","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,
382670469,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5568306,35.8530144,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Dr. Ahmed Al-Tawalabeh &apos; s clinic","Human Health and Social Work Activities","Clinics","Tooth clinic.","0790292936","0790292936","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,
382670471,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5568388,35.8530535,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Zebra Center.","Manufacturing","Textile manufacturing","A place for the installation and work of the Turkish Zybra Brady in all its forms.","0797090014","0797090014","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",3,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,
382670473,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5559996,35.8530349,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","The doctor's clinic is called a quarter.","Human Health and Social Work Activities","Clinics","Tooth clinic.","0799463753","0799463753","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,
382670475,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5556091,35.8493023,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Burgoise cotton.","Manufacturing","Textile manufacturing","Cottons and grooming of brides.","0789994320","0789994320","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,
382670477,2024-09-08 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5556091,35.8493023,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Noah the perfume for perfume and incense.","Wholesale and Retail Trade","Wholesale trading","A perfume and incense shop.","0777177838","0777177838","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382670480,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5088742,35.8563372,"Irbid","Bani Obeid","Yes","Sole proprietorship","- Beauty House. - Hey, beautiful.","Arts, Entertainment, and Recreation","Visual arts","Women's salon, haircuts, grooming.","0796425610","0796425610","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,
382670483,2024-09-08 00:00:00.000000000,2024-09-11 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5084446,35.8569931,"Irbid","Bani Obeid","Yes","Sole proprietorship","Edon charity.","Human Health and Social Work Activities","Social work","A charity has a lot of partnerships with civil society organizations and a lot of projects.","0781822205","0781822205","10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",5,1,2,0,1,1,5,0,0,0,0,1,1,1,0,0,
382670485,2024-09-08 00:00:00.000000000,2024-09-09 00:00:00.000000000,2024-09-08 00:00:00.000000000,32.5556091,35.8493023,"Irbid","Irbid Qasabah","Yes","Sole proprietorship","Sisters beauty house","Arts, Entertainment, and Recreation","Visual arts","Salon and Beauty House.","0776756826","0776756826","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,
382741580,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,31.8693236,35.8138489,"Amman","Naour","Yes","Private shareholding","Sweetheart.","Wholesale and Retail Trade","Retail trade (furniture)","Home furniture and furniture","0798076797",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382741584,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,31.8287611,35.8731466,"Amman","Naour","Yes","Private shareholding","The pavilions are for liquidation.","Wholesale and Retail Trade","Retail trade (apparel)","European clothes.","0799103509",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382764407,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,31.8287611,35.8731466,"Amman","Naour","Yes","Private shareholding","Generous markets","Accommodation and Food Services (Tourism(","Catering","Food and frozen foods","0770504055",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,
382764412,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,31.8287611,35.8731466,"Amman","Naour","No",,"A blonde father of Melamine.","Wholesale and Retail Trade","Retail trade (furniture)","Home tools.","0797008267",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382764420,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,31.9546261,35.8375495,"Amman","Naour","Yes","Private shareholding","The Ban is the duties of the central hyena, the Biadir branch.","Accommodation and Food Services (Tourism(","Catering","The Pan is two duties and a frozen food.","0793088851",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382783268,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3608636,35.8980112,"Jerash","Jerash Qasabah","No",,"GAME BOX","Arts, Entertainment, and Recreation","Recreation","Enough of the Internet.","07799060049",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382783270,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3608636,35.8980112,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","The Grand Knife Station.","Administrative and Support Services","Cleaning services","Washing carpets, washing carbs, washing carbs.","0778871616",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382786337,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3608636,35.8980112,"Jerash","Jerash Qasabah","Yes","Cooperative","Water station as a palm.","Service Activities","Personal services","Two water balls filled with bottles and a gallon.","0779326948",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382786348,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3608636,35.8980112,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","Ali Farouk Station and his children.","Administrative and Support Services","Cleaning services","Car station.","0777513792",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,
382793214,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3608636,35.8980112,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","The breeze center for car maintenance.","Service Activities","Repair services","Maintenance of vehicles","0772093595",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,
382814017,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,29.533759,35.0104174,"Aqaba","Aqaba Al-Qasabah","No",,"Lawyer Hanan Abu Gregan.","Consulting","Financial consulting","Lawyers &apos; office","0789254061",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Lawyers"
382814025,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,29.5346995,35.0124387,"Aqaba","Aqaba Al-Qasabah","No",,"Attorney's office, Norah Al-Makna'a.","Consulting","Financial consulting","Lawyers &apos; office","0777499363",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382814029,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,29.5346995,35.0124387,"Aqaba","Aqaba Al-Qasabah","Yes","Private shareholding","Aqaba Bay Arbitration Centre","Consulting","Financial consulting","Arbitration company","0799733505",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382814035,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,29.5266483,35.0075433,"Aqaba","Aqaba Al-Qasabah","No",,"The lawyer's office is Niles Al-Salwaka.","Consulting","Business consulting","Lawyers &apos; office","079950054",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833076,2024-09-09 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-09 00:00:00.000000000,30.3220383,35.483726,"Maan","Petra","Yes","Sole proprietorship","Super-dug-mart.","Wholesale and Retail Trade","Retail trade (food)","Supply materials","0772038089",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833082,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.3228852,35.4780972,"Maan","Petra","Yes","Sole proprietorship","My rem restaurant.","Accommodation and Food Services (Tourism(","Restaurants","Arab, eastern/juice food","0772244113",,"10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",4,0,3,0,1,0,4,1,1,0,0,1,0,0,0,1,"Hot lips."
382833088,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.3229803,35.4778811,"Maan","Petra","Yes","Sole proprietorship","Max K.","Wholesale and Retail Trade","Retail trade (general merchandise)","Supply and distribution of cigarettes","0795844974",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833098,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.3231918,35.4779123,"Maan","Petra","Yes","Sole proprietorship","Yemen Sana &apos; a Restaurant","Accommodation and Food Services (Tourism(","Restaurants","Arab foods/drinks","0776253203",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833105,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.3220578,35.4782478,"Maan","Petra","Yes","Sole proprietorship","Trust Road for Construction Materials","Construction","Residential construction","Construction materials / construction of housing","0777883493",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833115,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.321834,35.4780628,"Maan","Petra","Yes","Sole proprietorship","Rhine-clothing.","Wholesale and Retail Trade","Retail trade (furniture)","Carpets/ carpets/ furniture/electric devices","0796937376",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382833120,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,30.3214385,35.4787597,"Maan","Petra","Yes","Sole proprietorship","Petra Town check in hotel","Accommodation and Food Services (Tourism(","Hotels","Stay and hospitality.","0790738044",,"10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844392,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3442094,36.2051236,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","The sights of the jewel of the partition.","Human Health and Social Work Activities","Medical practices","Looking and detailing glasses.","0788841149","0788841149","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Bachelor &apos; s degree in optics"
382844399,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.50975,35.8527383,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Sword's coffee.","Accommodation and Food Services (Tourism(","Restaurants","Coffee, booth.","0789008699",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844403,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3444241,36.2054384,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Abu Zid's cell store.","Wholesale and Retail Trade","Retail trade (electronics)","Sale of cell phones","0776743311",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844410,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3443074,36.2053762,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Tourism and travel","Service Activities","Personal services","Travel and travel, booking tickets.","0796913200",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844414,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3453658,36.2061311,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","King Cafe.","Accommodation and Food Services (Tourism(","Restaurants","Hot, cold and drunk drinks.","0786266806",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
382844421,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3450605,36.2068741,"Mafraq","Mafraq Al-qasabeh","No",,"My Trickshops.","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of health equipment","0795595367",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
382844424,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3451499,36.2070957,"Mafraq","Mafraq Al-qasabeh","No",,"Abu Hamza al-Zayudi","Service Activities","Repair services","Mobile repair services","0795119360",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844432,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3448907,36.2061201,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Mira electric store.","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of electrical supplies and extensions","0790290448",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844438,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3446333,36.2062267,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Abdalkarim Al-Mashtaba Foundation","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of electrical extensions","0772353627",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844458,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3444927,36.2060796,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Al-Shifa Medical Treatment Centre","Human Health and Social Work Activities","Medical practices","Medical herbs and honey products","0779282944",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
382844465,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3443844,36.2057854,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Cream and honey.","Accommodation and Food Services (Tourism(","Restaurants","Candy.","0772085911",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,"Candy trades."
382844471,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.344006,36.2054908,"Mafraq","Mafraq Al-qasabeh","No",,"Jacob's salon.","Service Activities","Personal services","My men's salon.","0788880793",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"He's a barber."
382844476,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3441888,36.2058945,"Mafraq","Mafraq Al-qasabeh","No",,"Khalid's perfume shop.","Wholesale and Retail Trade","Retail trade (general merchandise)","Perfume.","0785666030",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
382844479,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3434597,36.2063396,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Sammy Center.","Wholesale and Retail Trade","Retail trade (apparel)","Clothes.","0778321585",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,
382844485,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3433703,36.2058094,"Mafraq","Mafraq Al-qasabeh","No",,"A rose shop.","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of roses","0792414555",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382844490,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.3435945,36.205919,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","A barbecue pharmacy.","Human Health and Social Work Activities","Medical practices","Pharmacy.","0797971342",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Pharmacist."
382867288,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.2734934,35.8996786,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","Tentage for lighting.","Wholesale and Retail Trade","Retail trade (electronics)","Lighting and surveillance systems","0775395241",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
382869428,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.2736815,35.8998712,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","Zyphony water.","Utilities","Water supply","Water filter.","0772169045",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
382871930,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,2024-09-12 00:00:00.000000000,32.2740879,35.8999627,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","Abu Abd al-Samaadi","Accommodation and Food Services (Tourism(","Restaurants","Homs and Bean.","0796522084",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,
